diseaseId,diseaseName,orphan,known_clinical_targets,comparison_row_count,available_ot_score_count,available_ottree_count
MONDO_0014542,,,0.0,2,2,2
MONDO_0014546,,,0.0,11,11,11
MONDO_0014548,,,0.0,73,73,73
MONDO_0014550,,,0.0,88,88,88
MONDO_0014552,,,0.0,1,1,1
MONDO_0014553,Tenorio syndrome,True,0.0,1,1,1
MONDO_0014555,peeling skin syndrome type A,True,0.0,3,3,3
MONDO_0014558,,,0.0,1,1,1
MONDO_0014559,,,0.0,9,9,9
MONDO_0014561,,,0.0,1,1,1
MONDO_0014562,,,0.0,1,1,1
MONDO_0014563,,,0.0,1,1,1
MONDO_0014564,,,0.0,38,38,38
MONDO_0014565,,,0.0,12,12,12
MONDO_0014566,,,0.0,5,5,5
MONDO_0014567,,,0.0,10,10,10
MONDO_0014568,,,0.0,4,4,4
MONDO_0014572,,,0.0,14,14,14
MONDO_0014574,,,0.0,5,5,5
MONDO_0014576,,,0.0,1,1,1
MONDO_0014577,,,0.0,7,7,7
MONDO_0014578,,,0.0,8,8,8
MONDO_0014579,,,0.0,4,4,4
MONDO_0014587,congenital myasthenic syndrome 9,True,0.0,1,1,1
MONDO_0014589,,,0.0,62,62,62
MONDO_0014592,,,0.0,4,4,4
MONDO_0014593,,,0.0,1,1,1
MONDO_0014598,,,0.0,28,28,28
MONDO_0014603,,,0.0,8,8,8
MONDO_0014608,mandibulofacial dysostosis with alopecia,True,0.0,2,2,2
MONDO_0014611,,,0.0,1,1,1
MONDO_0014613,,,0.0,6,6,6
MONDO_0014615,,,0.0,1,1,1
MONDO_0014617,,,0.0,1,1,1
MONDO_0014618,,,0.0,9,9,9
MONDO_0014620,,,0.0,9,9,9
MONDO_0014621,,,0.0,50,50,50
MONDO_0014624,,,0.0,1,1,1
MONDO_0014625,,,0.0,24,24,24
MONDO_0014627,,,0.0,26,26,26
MONDO_0014628,,,0.0,2,2,2
MONDO_0014629,,,0.0,17,17,17
MONDO_0014630,,,0.0,15,15,15
MONDO_0014633,,,0.0,47,47,47
MONDO_0014635,,,0.0,15,15,15
MONDO_0014637,DOCK2 deficiency,True,0.0,49,49,49
MONDO_0014639,,,0.0,9,9,9
MONDO_0014641,,,0.0,4,4,4
MONDO_0014643,congenital cataract-microcephaly-nevus flammeus simplex-severe intellectual disability syndrome,True,0.0,3,3,3
MONDO_0014644,,,0.0,2,2,2
MONDO_0014645,,,0.0,149,149,149
MONDO_0014651,,,0.0,4,4,4
MONDO_0014654,Ullrich congenital muscular dystrophy 2,True,0.0,7,7,7
MONDO_0014656,,,0.0,3,3,3
MONDO_0014658,severe achondroplasia-developmental delay-acanthosis nigricans syndrome,True,0.0,3,3,3
MONDO_0014661,epidermolysis bullosa simplex with nail dystrophy,True,0.0,5,5,5
MONDO_0014664,,,0.0,1,1,1
MONDO_0014666,,,0.0,13,13,13
MONDO_0014670,,,0.0,3,3,3
MONDO_0014671,,,0.0,1,1,1
MONDO_0014673,,,0.0,12,12,12
MONDO_0014678,,,0.0,1,1,1
MONDO_0014679,,,0.0,2,2,2
MONDO_0014681,,,0.0,7,7,7
MONDO_0014682,,,0.0,1,1,1
MONDO_0014683,,,0.0,1,1,1
MONDO_0014685,,,0.0,9,9,9
MONDO_0014687,,,0.0,13,13,13
MONDO_0014689,,,0.0,1,1,1
MONDO_0014690,"dyskeratosis congenita, autosomal dominant 6",True,0.0,1,1,1
MONDO_0014691,,,0.0,3,3,3
MONDO_0014692,,,0.0,11,11,11
MONDO_0014693,,,0.0,4,4,4
MONDO_0014699,,,0.0,2,2,2
MONDO_0014700,,,0.0,2,2,2
MONDO_0014701,,,0.0,6,6,6
MONDO_0014702,,,0.0,5,5,5
MONDO_0014704,skeletal overgrowth-craniofacial dysmorphism-hyperelastic skin-white matter lesions syndrome,True,0.0,8,8,8
MONDO_0014705,,,0.0,5,5,5
MONDO_0014706,,,0.0,1,1,1
MONDO_0014711,,,0.0,1,1,1
MONDO_0014712,,,0.0,6,6,6
MONDO_0014713,,,0.0,1,1,1
MONDO_0014714,,,0.0,3,3,3
MONDO_0014715,,,0.0,107,107,107
MONDO_0014717,,,0.0,13,13,13
MONDO_0014719,,,0.0,1,1,1
MONDO_0014720,,,0.0,4,4,4
MONDO_0014722,,,0.0,12,12,12
MONDO_0014725,,,0.0,4,4,4
MONDO_0014727,,,0.0,1,1,1
MONDO_0014733,,,0.0,5,5,5
MONDO_0014735,,,0.0,5,5,5
MONDO_0014736,,,0.0,6,6,6
MONDO_0014738,,,0.0,5,5,5
MONDO_0014739,,,0.0,7,7,7
MONDO_0014742,,,0.0,22,22,22
MONDO_0014743,,,0.0,8,8,8
MONDO_0014744,,,0.0,8,8,8
MONDO_0014746,,,0.0,2,2,2
MONDO_0014747,,,0.0,33,33,33
MONDO_0014748,,,0.0,19,19,19
MONDO_0014749,,,0.0,10,10,10
MONDO_0014751,palatal anomalies-widely spaced teeth-facial dysmorphism-developmental delay syndrome,True,0.0,1,1,1
MONDO_0014752,,,0.0,20,20,20
MONDO_0014754,,,0.0,4,4,4
MONDO_0014755,,,0.0,1,1,1
MONDO_0014757,,,0.0,8,8,8
MONDO_0014758,,,0.0,19,19,19
MONDO_0014760,TFRC-related combined immunodeficiency,True,0.0,86,86,86
MONDO_0014764,,,0.0,2,2,2
MONDO_0014765,,,0.0,21,21,21
MONDO_0014766,,,0.0,1,1,1
MONDO_0014768,"cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 2",True,0.0,3,3,3
MONDO_0014769,inherited oocyte maturation defect,False,1.0,2,2,2
MONDO_0014770,,,0.0,6,6,6
MONDO_0014772,,,0.0,1,1,1
MONDO_0014773,,,0.0,1,1,1
MONDO_0014778,Lamb-Shaffer syndrome,True,0.0,1,1,1
MONDO_0014782,,,0.0,16,16,16
MONDO_0014784,,,0.0,3,3,3
MONDO_0014788,,,0.0,13,13,13
MONDO_0014789,,,0.0,19,19,19
MONDO_0014790,TMEM199-CDG,True,0.0,24,24,24
MONDO_0014791,,,0.0,35,35,35
MONDO_0014793,,,0.0,11,11,11
MONDO_0014795,,,0.0,12,12,12
MONDO_0014797,,,0.0,1,1,1
MONDO_0014800,,,0.0,16,16,16
MONDO_0014802,,,0.0,6,6,6
MONDO_0014803,,,0.0,3,3,3
MONDO_0014804,,,0.0,86,86,86
MONDO_0014805,,,0.0,2,2,2
MONDO_0014806,spinal muscular atrophy with congenital bone fractures 1,True,0.0,3,3,3
MONDO_0014807,spinal muscular atrophy with congenital bone fractures 2,True,0.0,1,1,1
MONDO_0014809,DDX41-related hematologic malignancy predisposition syndrome,True,0.0,61,61,61
MONDO_0014810,,,0.0,112,112,112
MONDO_0014813,,,0.0,3,3,3
MONDO_0014816,split-foot malformation-mesoaxial polydactyly syndrome,True,0.0,4,4,4
MONDO_0014817,,,0.0,31,31,31
MONDO_0014821,,,0.0,7,7,7
MONDO_0014822,,,0.0,3,3,3
MONDO_0014832,,,0.0,3,3,3
MONDO_0014835,,,0.0,2,2,2
MONDO_0014836,,,0.0,15,15,15
MONDO_0014839,,,0.0,6,6,6
MONDO_0014840,,,0.0,141,141,141
MONDO_0014843,,,0.0,15,15,15
MONDO_0014844,,,0.0,5,5,5
MONDO_0014846,,,0.0,13,13,13
MONDO_0014847,,,0.0,55,55,55
MONDO_0014850,,,0.0,35,35,35
MONDO_0014851,,,0.0,24,24,24
MONDO_0014853,,,0.0,2,2,2
MONDO_0014855,,,0.0,1,1,1
MONDO_0014864,,,0.0,14,14,14
MONDO_0014865,,,0.0,56,56,56
MONDO_0014869,,,0.0,8,8,8
MONDO_0014870,,,0.0,7,7,7
MONDO_0014872,,,0.0,1,1,1
MONDO_0014873,nevus comedonicus syndrome,True,0.0,6,6,6
MONDO_0014875,,,0.0,21,21,21
MONDO_0014877,,,0.0,30,30,30
MONDO_0014878,,,0.0,2,2,2
MONDO_0014881,,,0.0,6,6,6
MONDO_0014882,,,0.0,2,2,2
MONDO_0014883,,,0.0,45,45,45
MONDO_0014886,,,0.0,1,1,1
MONDO_0014888,MIRAGE syndrome,True,0.0,7,7,7
MONDO_0014889,,,0.0,4,4,4
MONDO_0014891,,,0.0,36,36,36
MONDO_0014893,Okur-Chung neurodevelopmental syndrome,True,0.0,3,3,3
MONDO_0014896,,,0.0,10,10,10
MONDO_0014898,,,0.0,6,6,6
MONDO_0014899,,,0.0,6,6,6
MONDO_0014900,,,0.0,13,13,13
MONDO_0014903,,,0.0,23,23,23
MONDO_0014906,,,0.0,5,5,5
MONDO_0014912,"autoinflammation, panniculitis, and dermatosis syndrome, autosomal recessive",True,0.0,69,69,69
MONDO_0014914,,,0.0,1,1,1
MONDO_0014915,,,0.0,3,3,3
MONDO_0014916,,,0.0,5,5,5
MONDO_0014917,,,0.0,17,17,17
MONDO_0014918,tall stature-intellectual disability-renal anomalies syndrome,True,0.0,3,3,3
MONDO_0014919,sessile serrated polyposis cancer syndrome,True,0.0,4,4,4
MONDO_0014920,,,0.0,13,13,13
MONDO_0014921,,,0.0,32,32,32
MONDO_0014922,,,0.0,7,7,7
MONDO_0014923,,,0.0,5,5,5
MONDO_0014926,,,0.0,5,5,5
MONDO_0014928,,,0.0,2,2,2
MONDO_0014929,,,0.0,11,11,11
MONDO_0014933,,,0.0,4,4,4
MONDO_0014934,,,0.0,9,9,9
MONDO_0014935,,,0.0,1,1,1
MONDO_0014936,ZTTK syndrome,True,0.0,3,3,3
MONDO_0014940,,,0.0,17,17,17
MONDO_0014942,,,0.0,2,2,2
MONDO_0014943,,,0.0,3,3,3
MONDO_0014946,,,0.0,2,2,2
MONDO_0014947,,,0.0,4,4,4
MONDO_0014948,,,0.0,1,1,1
MONDO_0014951,,,0.0,1,1,1
MONDO_0014952,,,0.0,14,14,14
MONDO_0014953,,,0.0,23,23,23
MONDO_0014954,"Ehlers-Danlos syndrome, periodontal type 2",True,0.0,1,1,1
MONDO_0014955,,,0.0,11,11,11
MONDO_0014956,Chitayat syndrome,True,0.0,1,1,1
MONDO_0014957,,,0.0,10,10,10
MONDO_0014958,,,0.0,1,1,1
MONDO_0014959,,,0.0,1,1,1
MONDO_0014961,,,0.0,54,54,54
MONDO_0014962,,,0.0,10,10,10
MONDO_0014963,Shashi-Pena syndrome,True,0.0,1,1,1
MONDO_0014965,,,0.0,1,1,1
MONDO_0014968,,,0.0,2,2,2
MONDO_0014969,,,0.0,13,13,13
MONDO_0014975,,,0.0,17,17,17
MONDO_0014979,,,0.0,1,1,1
MONDO_0014981,,,0.0,3,3,3
MONDO_0014982,,,0.0,18,18,18
MONDO_0014984,,,0.0,101,101,101
MONDO_0014985,,,0.0,30,30,30
MONDO_0014986,,,0.0,1,1,1
MONDO_0014987,,,0.0,1,1,1
MONDO_0014989,,,0.0,13,13,13
MONDO_0014990,,,0.0,19,19,19
MONDO_0014991,Seckel syndrome 10,True,0.0,7,7,7
MONDO_0014992,,,0.0,1,1,1
MONDO_0014993,,,0.0,4,4,4
MONDO_0014996,,,0.0,9,9,9
MONDO_0014997,,,0.0,26,26,26
MONDO_0015003,,,0.0,13,13,13
MONDO_0015006,"epidermolysis bullosa simplex 6, generalized, with scarring and hair loss",True,0.0,13,13,13
MONDO_0015007,,,0.0,1,1,1
MONDO_0015010,,,0.0,1,1,1
MONDO_0015012,mucopolysaccharidosis-plus syndrome,True,0.0,6,6,6
MONDO_0015013,,,0.0,21,21,21
MONDO_0015014,,,0.0,3,3,3
MONDO_0015018,,,0.0,1,1,1
MONDO_0015019,Yao syndrome,True,0.0,17,17,17
MONDO_0015020,,,0.0,33,33,33
MONDO_0015021,,,0.0,3,3,3
MONDO_0015023,,,0.0,9,9,9
MONDO_0015027,,,0.0,26,26,26
MONDO_0015028,,,0.0,4,4,4
MONDO_0015032,intraneural perineurioma,True,0.0,1,1,1
MONDO_0015033,,,0.0,2,2,2
MONDO_0015047,,,0.0,1,1,1
MONDO_0015053,,,0.0,7,7,7
MONDO_0015054,hereditary angioedema type 2,True,0.0,1,1,1
MONDO_0015059,,,0.0,6,6,6
MONDO_0015062,,,0.0,27,27,27
MONDO_0015063,"duodenal neuroendocrine tumor, well differentiated, low or intermediate grade",True,0.0,4,4,4
MONDO_0015065,"ileal neuroendocrine tumor, well differentiated, low or intermediate grade",True,0.0,9,9,9
MONDO_0015066,,,0.0,15,15,15
MONDO_0015068,,,0.0,5,5,5
MONDO_0015070,laryngeal neuroendocrine neoplasm,True,0.0,9,9,9
MONDO_0015071,middle ear neuroendocrine tumor,True,0.0,7,7,7
MONDO_0015072,,,0.0,20,20,20
MONDO_0015073,"gallbladder neuroendocrine tumor, grade 1/2",True,0.0,5,5,5
MONDO_0015082,alopecia antibody deficiency,True,0.0,6,6,6
MONDO_0015084,,,0.0,9,9,9
MONDO_0015085,,,0.0,81,81,81
MONDO_0015093,,,0.0,6,6,6
MONDO_0015094,,,0.0,2,2,2
MONDO_0015096,,,0.0,12,12,12
MONDO_0015099,,,0.0,18,18,18
MONDO_0015104,porphyria cutanea tarda,False,2.0,31,31,31
MONDO_0015126,,,0.0,25,25,25
MONDO_0015127,,,0.0,14,14,14
MONDO_0015128,primary adrenal insufficiency,False,2.0,67,67,67
MONDO_0015129,chronic primary adrenal insufficiency,False,2.0,53,53,53
MONDO_0015131,,,0.0,102,102,102
MONDO_0015134,,,0.0,40,40,40
MONDO_0015137,periodic fever syndrome,True,0.0,22,22,22
MONDO_0015140,,,0.0,23,23,23
MONDO_0015146,,,0.0,46,46,46
MONDO_0015148,,,0.0,1,1,1
MONDO_0015149,,,0.0,1,1,1
MONDO_0015150,,,0.0,4,4,4
MONDO_0015152,,,0.0,4,4,4
MONDO_0015159,multiple congenital anomalies/dysmorphic syndrome-intellectual disability,True,0.0,1,1,1
MONDO_0015167,,,0.0,4,4,4
MONDO_0015168,,,0.0,52,52,52
MONDO_0015169,,,0.0,13,13,13
MONDO_0015170,,,0.0,43,43,43
MONDO_0015171,,,0.0,7,7,7
MONDO_0015175,,,0.0,257,257,257
MONDO_0015177,,,0.0,18,18,18
MONDO_0015183,short bowel syndrome,False,4.0,49,49,49
MONDO_0015185,intestinal polyposis syndrome,True,0.0,1,1,1
MONDO_0015193,,,0.0,54,54,54
MONDO_0015194,,,0.0,17,17,17
MONDO_0015195,,,0.0,14,14,14
MONDO_0015196,vein of Galen aneurysm,True,0.0,9,9,9
MONDO_0015198,,,0.0,13,13,13
MONDO_0015199,,,0.0,31,31,31
MONDO_0015201,,,0.0,14,14,14
MONDO_0015204,,,0.0,13,13,13
MONDO_0015205,,,0.0,1,1,1
MONDO_0015228,pentasomy X,True,0.0,5,5,5
MONDO_0015229,Bardet-Biedl syndrome,False,52.0,180,180,180
MONDO_0015230,,,0.0,2,2,2
MONDO_0015231,,,0.0,52,52,52
MONDO_0015233,,,0.0,3,3,3
MONDO_0015234,,,0.0,1,1,1
MONDO_0015240,,,0.0,7,7,7
MONDO_0015241,,,0.0,7,7,7
MONDO_0015244,,,0.0,7,7,7
MONDO_0015253,Diamond-Blackfan anemia,False,26.0,170,170,170
MONDO_0015259,brachydactyly-mesomelia-intellectual disability-heart defects syndrome,True,0.0,2,2,2
MONDO_0015263,Brugada syndrome,False,40.0,156,156,156
MONDO_0015267,,,0.0,158,158,158
MONDO_0015268,,,0.0,30,30,30
MONDO_0015270,butyrylcholinesterase deficiency,False,1.0,9,9,9
MONDO_0015271,idiopathic camptocormia,True,0.0,6,6,6
MONDO_0015272,,,0.0,1,1,1
MONDO_0015273,,,0.0,31,31,31
MONDO_0015277,medullary thyroid gland carcinoma,False,60.0,415,415,415
MONDO_0015278,,,0.0,28,28,28
MONDO_0015279,chronic mucocutaneous candidiasis,True,0.0,37,37,37
MONDO_0015280,cardiofaciocutaneous syndrome,True,0.0,39,39,39
MONDO_0015281,,,0.0,91,91,91
MONDO_0015282,,,0.0,22,22,22
MONDO_0015283,,,0.0,3,3,3
MONDO_0015284,,,0.0,16,16,16
MONDO_0015285,,,0.0,48,48,48
MONDO_0015286,,,0.0,25,25,25
MONDO_0015293,segmental outgrowth-lipomatosis-arteriovenous malformation-epidermal nevus syndrome,True,0.0,5,5,5
MONDO_0015300,,,0.0,33,33,33
MONDO_0015301,,,0.0,12,12,12
MONDO_0015307,,,0.0,2,2,2
MONDO_0015324,,,0.0,4,4,4
MONDO_0015325,,,0.0,3,3,3
MONDO_0015326,,,0.0,1,1,1
MONDO_0015333,,,0.0,96,96,96
MONDO_0015337,,,0.0,1,1,1
MONDO_0015338,,,0.0,13,13,13
MONDO_0015339,adrenomyeloneuropathy,False,1.0,54,54,54
MONDO_0015342,acute transverse myelitis,True,0.0,11,11,11
MONDO_0015346,,,0.0,26,26,26
MONDO_0015349,,,0.0,1,1,1
MONDO_0015350,17q11.2 microduplication syndrome,True,0.0,2,2,2
MONDO_0015352,distal hereditary motor neuropathy type 2,False,2.0,4,4,4
MONDO_0015353,,,0.0,4,4,4
MONDO_0015356,,,0.0,52,52,52
MONDO_0015358,,,0.0,13,13,13
MONDO_0015362,,,0.0,2,2,2
MONDO_0015363,,,0.0,3,3,3
MONDO_0015364,,,0.0,216,216,216
MONDO_0015367,,,0.0,1,1,1
MONDO_0015369,,,0.0,6,6,6
MONDO_0015371,,,0.0,6,6,6
MONDO_0015372,,,0.0,86,86,86
MONDO_0015374,,,0.0,24,24,24
MONDO_0015375,orofaciodigital syndrome,True,0.0,4,4,4
MONDO_0015397,,,0.0,53,53,53
MONDO_0015405,cerebrofacial arteriovenous metameric syndrome,True,0.0,45,45,45
MONDO_0015408,diffuse lymphatic malformation,True,0.0,23,23,23
MONDO_0015411,facial cleft,True,0.0,4,4,4
MONDO_0015425,,,0.0,19,19,19
MONDO_0015426,,,0.0,2,2,2
MONDO_0015427,,,0.0,14,14,14
MONDO_0015428,choroidal atrophy-alopecia syndrome,True,0.0,5,5,5
MONDO_0015430,,,0.0,1,1,1
MONDO_0015432,,,0.0,1,1,1
MONDO_0015436,ring chromosome 20,True,0.0,1,1,1
MONDO_0015437,,,0.0,3,3,3
MONDO_0015439,,,0.0,4,4,4
MONDO_0015440,,,0.0,31,31,31
MONDO_0015443,,,0.0,3,3,3
MONDO_0015446,atypical coarctation of aorta,True,0.0,5,5,5
MONDO_0015452,,,0.0,13,13,13
MONDO_0015454,multiple carboxylase deficiency,True,0.0,1,1,1
MONDO_0015459,nasopharyngeal carcinoma,False,55.0,822,822,822
MONDO_0015461,short rib-polydactyly syndrome,True,0.0,5,5,5
MONDO_0015462,,,0.0,1,1,1
MONDO_0015463,craniodigital syndrome-intellectual disability syndrome,True,0.0,2,2,2
MONDO_0015465,,,0.0,12,12,12
MONDO_0015466,,,0.0,23,23,23
MONDO_0015467,,,0.0,4,4,4
MONDO_0015469,craniosynostosis,False,2.0,169,169,169
MONDO_0015473,,,0.0,2,2,2
MONDO_0015474,,,0.0,82,82,82
MONDO_0015483,,,0.0,9,9,9
MONDO_0015486,keratoconus,False,1.0,170,170,170
MONDO_0015487,,,0.0,18,18,18
MONDO_0015492,anti-neutrophil cytoplasmic antibody-associated vasculitis,False,1.0,157,157,157
MONDO_0015494,,,0.0,1,1,1
MONDO_0015496,macroglossia,True,0.0,15,15,15
MONDO_0015514,hereditary endocrine growth disease,False,1.0,47,47,47
MONDO_0015515,carnitine palmitoyltransferase II deficiency,False,3.0,22,22,22
MONDO_0015516,symbrachydactyly of hands and feet,True,0.0,14,14,14
MONDO_0015517,common variable immunodeficiency,False,2.0,336,336,336
MONDO_0015518,,,0.0,20,20,20
MONDO_0015523,epithelioid hemangioendothelioma,False,11.0,48,48,48
MONDO_0015524,,,0.0,18,18,18
MONDO_0015526,,,0.0,28,28,28
MONDO_0015528,,,0.0,1,1,1
MONDO_0015530,trigeminal autonomic cephalalgia,True,0.0,2,2,2
MONDO_0015531,,,0.0,5,5,5
MONDO_0015540,hemophagocytic syndrome,False,22.0,163,163,163
MONDO_0015541,,,0.0,39,39,39
MONDO_0015542,secondary hemophagocytic lymphohistiocytosis,True,0.0,8,8,8
MONDO_0015546,non-distal monosomy 10q,True,0.0,1,1,1
MONDO_0015547,hereditary dementia,True,0.0,2,2,2
MONDO_0015548,,,0.0,2,2,2
MONDO_0015552,acral dystrophic epidermolysis bullosa,True,0.0,3,3,3
MONDO_0015562,,,0.0,1,1,1
MONDO_0015564,Castleman disease,False,21.0,84,84,84
MONDO_0015566,2q24 microdeletion syndrome,True,0.0,1,1,1
MONDO_0015574,chronic cutaneous lupus erythematosus,False,1.0,11,11,11
MONDO_0015579,,,0.0,30,30,30
MONDO_0015583,,,0.0,3,3,3
MONDO_0015587,,,0.0,11,11,11
MONDO_0015597,pustulosis palmaris et plantaris,False,9.0,93,93,93
MONDO_0015600,,,0.0,19,19,19
MONDO_0015601,,,0.0,28,28,28
MONDO_0015606,,,0.0,21,21,21
MONDO_0015607,,,0.0,78,78,78
MONDO_0015609,advanced sleep phase syndrome,True,0.0,5,5,5
MONDO_0015611,,,0.0,2,2,2
MONDO_0015612,,,0.0,112,112,112
MONDO_0015613,,,0.0,280,280,280
MONDO_0015626,Charcot-Marie-Tooth disease,False,16.0,153,153,153
MONDO_0015627,,,0.0,13,13,13
MONDO_0015628,,,0.0,3,3,3
MONDO_0015629,,,0.0,4,4,4
MONDO_0015630,,,0.0,2,2,2
MONDO_0015631,,,0.0,2,2,2
MONDO_0015634,,,0.0,31,31,31
MONDO_0015643,photosensitive epilepsy,False,27.0,60,60,60
MONDO_0015650,,,0.0,80,80,80
MONDO_0015666,,,0.0,48,48,48
MONDO_0015667,acute myeloid leukemia by FAB classification,False,2.0,358,358,358
MONDO_0015674,,,0.0,8,8,8
MONDO_0015678,"dysplasia of head of femur, Meyer type",True,0.0,11,11,11
MONDO_0015681,,,0.0,23,23,23
MONDO_0015686,primary peritoneal carcinoma,False,161.0,224,224,224
MONDO_0015690,myeloid neoplasm associated with PDGFRB rearrangement,True,0.0,1,1,1
MONDO_0015695,,,0.0,12,12,12
MONDO_0015699,immunodeficiency due to a classical component pathway complement deficiency,True,0.0,75,75,75
MONDO_0015700,,,0.0,1,1,1
MONDO_0015701,,,0.0,161,161,161
MONDO_0015702,,,0.0,1,1,1
MONDO_0015703,,,0.0,123,123,123
MONDO_0015704,,,0.0,1,1,1
MONDO_0015705,,,0.0,5,5,5
MONDO_0015706,,,0.0,3,3,3
MONDO_0015708,,,0.0,2,2,2
MONDO_0015712,,,0.0,2,2,2
MONDO_0015713,,,0.0,1,1,1
MONDO_0015715,severe hemophilia B,False,1.0,1,1,1
MONDO_0015716,moderately severe hemophilia B,True,0.0,1,1,1
MONDO_0015717,mild hemophilia B,True,0.0,1,1,1
MONDO_0015719,severe hemophilia A,False,3.0,10,10,10
MONDO_0015720,,,0.0,9,9,9
MONDO_0015721,mild hemophilia A,True,0.0,1,1,1
MONDO_0015722,,,0.0,1,1,1
MONDO_0015725,,,0.0,1,1,1
MONDO_0015726,,,0.0,8,8,8
MONDO_0015728,,,0.0,1,1,1
MONDO_0015729,,,0.0,6,6,6
MONDO_0015736,,,0.0,2,2,2
MONDO_0015737,,,0.0,5,5,5
MONDO_0015738,,,0.0,7,7,7
MONDO_0015739,adult-onset nemaline myopathy,True,0.0,11,11,11
MONDO_0015745,,,0.0,7,7,7
MONDO_0015746,,,0.0,42,42,42
MONDO_0015749,6q16 deletion syndrome,True,0.0,1,1,1
MONDO_0015751,,,0.0,1,1,1
MONDO_0015753,,,0.0,13,13,13
MONDO_0015756,myeloid hemopathy,True,0.0,1,1,1
MONDO_0015757,,,0.0,1,1,1
MONDO_0015758,,,0.0,7,7,7
MONDO_0015760,T-cell non-Hodgkin lymphoma,False,50.0,481,481,481
MONDO_0015761,,,0.0,2,2,2
MONDO_0015762,progressive familial intrahepatic cholestasis,False,1.0,55,55,55
MONDO_0015769,distal trisomy 6p,True,0.0,2,2,2
MONDO_0015770,,,0.0,15,15,15
MONDO_0015772,,,0.0,8,8,8
MONDO_0015773,,,0.0,5,5,5
MONDO_0015774,thoraco-abdominal enteric duplication,True,0.0,1,1,1
MONDO_0015776,rhizomelic chondrodysplasia punctata,True,0.0,11,11,11
MONDO_0015779,,,0.0,11,11,11
MONDO_0015780,dyskeratosis congenita,False,2.0,180,180,180
MONDO_0015781,,,0.0,2,2,2
MONDO_0015783,,,0.0,19,19,19
MONDO_0015784,,,0.0,18,18,18
MONDO_0015786,,,0.0,8,8,8
MONDO_0015787,,,0.0,2,2,2
MONDO_0015788,symptomatic form of hemophilia B in female carriers,True,0.0,1,1,1
MONDO_0015791,,,0.0,9,9,9
MONDO_0015792,transient congenital hypothyroidism,True,0.0,1,1,1
MONDO_0015793,moderate multiminicore disease with hand involvement,True,0.0,5,5,5
MONDO_0015794,,,0.0,3,3,3
MONDO_0015797,UV-sensitive syndrome,True,0.0,8,8,8
MONDO_0015798,inflammatory myofibroblastic tumor,False,4.0,149,149,149
MONDO_0015799,,,0.0,14,14,14
MONDO_0015800,,,0.0,9,9,9
MONDO_0015802,,,0.0,13,13,13
MONDO_0015804,infant botulism,True,0.0,1,1,1
MONDO_0015813,,,0.0,21,21,21
MONDO_0015820,,,0.0,2,2,2
MONDO_0015824,oculomaxillofacial dysostosis,True,0.0,3,3,3
MONDO_0015826,autosomal dominant spondylocostal dysostosis,True,0.0,17,17,17
MONDO_0015827,,,0.0,22,22,22
MONDO_0015864,,,0.0,31,31,31
MONDO_0015867,,,0.0,4,4,4
MONDO_0015871,,,0.0,32,32,32
MONDO_0015883,,,0.0,1,1,1
MONDO_0015884,autosomal dominant hypohidrotic ectodermal dysplasia,True,0.0,2,2,2
MONDO_0015892,growth hormone insensitivity syndrome,False,1.0,11,11,11
MONDO_0015898,adrenogenital syndrome,False,1.0,5,5,5
MONDO_0015903,,,0.0,10,10,10
MONDO_0015909,,,0.0,189,189,189
MONDO_0015914,primary orthostatic hypotension,True,0.0,6,6,6
MONDO_0015923,acquired peripheral neuropathy,True,0.0,2,2,2
MONDO_0015926,,,0.0,128,128,128
MONDO_0015935,,,0.0,1,1,1
MONDO_0015941,,,0.0,1,1,1
MONDO_0015942,,,0.0,13,13,13
MONDO_0015944,,,0.0,4,4,4
MONDO_0015947,,,0.0,9,9,9
MONDO_0015951,hereditary photodermatosis,True,0.0,1,1,1
MONDO_0015962,,,0.0,1,1,1
MONDO_0015974,severe combined immunodeficiency,False,19.0,129,129,129
MONDO_0015977,,,0.0,90,90,90
MONDO_0015978,,,0.0,21,21,21
MONDO_0015986,,,0.0,2,2,2
MONDO_0015988,,,0.0,45,45,45
MONDO_0015990,"focal, segmental or multifocal dystonia",False,1.0,1,1,1
MONDO_0015991,,,0.0,4,4,4
MONDO_0015993,,,0.0,17,17,17
MONDO_0015995,,,0.0,41,41,41
MONDO_0015998,,,0.0,43,43,43
MONDO_0015999,,,0.0,32,32,32
MONDO_0016001,,,0.0,8,8,8
MONDO_0016002,"Ehlers-Danlos syndrome, kyphoscoliotic type 1",True,0.0,5,5,5
MONDO_0016006,,,0.0,35,35,35
MONDO_0016009,fetal trimethadione syndrome,True,0.0,2,2,2
MONDO_0016020,frontal encephalocele,True,0.0,1,1,1
MONDO_0016027,,,0.0,8,8,8
MONDO_0016028,erythromelalgia,False,3.0,20,20,20
MONDO_0016030,,,0.0,35,35,35
MONDO_0016033,,,0.0,62,62,62
MONDO_0016043,isolated cleft lip,True,0.0,4,4,4
MONDO_0016044,cleft lip/palate,False,10.0,52,52,52
MONDO_0016045,,,0.0,29,29,29
MONDO_0016047,,,0.0,84,84,84
MONDO_0016048,,,0.0,1,1,1
MONDO_0016051,,,0.0,12,12,12
MONDO_0016052,,,0.0,1,1,1
MONDO_0016058,,,0.0,11,11,11
MONDO_0016059,,,0.0,4,4,4
MONDO_0016060,,,0.0,608,608,608
